id;gender;masterCategory;subCategory;articleType;baseColour;season;year;usage;productDisplayName;filename;link;gender_group
46822;Women;Footwear;Shoes;Heels;Multi;Winter;2015;Casual;Catwalk Women Multicoloured Heels;46822.jpg;http://assets.myntassets.com/v1/images/style/properties/1b785de656d1888c3166afd572d06564_images.jpg;WOMEN
39658;Men;Footwear;Shoes;Casual Shoes;Black;Summer;2012;Casual;Lotto Men Black Shoes;39658.jpg;http://assets.myntassets.com/v1/images/style/properties/b5af693ba83c5cdf81e645aaddf3bf07_images.jpg;MEN
33162;Women;Apparel;Topwear;Tunics;Purple;Summer;2012;Casual;Sepia Women Purple Tunic;33162.jpg;http://assets.myntassets.com/v1/images/style/properties/9b7d6f6202c08d8cc0f83d1980424552_images.jpg;WOMEN
43917;Women;Apparel;Bottomwear;Trousers;Blue;Summer;2012;Casual;Femella Women Blue Trousers;43917.jpg;http://assets.myntassets.com/v1/images/style/properties/e781f5a250d65bce8992e3c902ad0d96_images.jpg;WOMEN
11078;Men;Apparel;Topwear;Sweaters;Grey;Fall;2011;Casual;Scullers Men Stripes Grey Sweaters;11078.jpg;http://assets.myntassets.com/v1/images/style/properties/5b78cbb93e8ec11f851aa0c94cf3b071_images.jpg;MEN
46999;Women;Apparel;Topwear;Kurtas;Orange;Summer;2012;Ethnic;Shree Women Orange Kurta;46999.jpg;http://assets.myntassets.com/v1/images/style/properties/d51029bc4421858b503adf5f6c8797cd_images.jpg;WOMEN
55172;Women;Personal Care;Nails;Nail Polish;Magenta;Spring;2017;Casual;Lakme Absolute Fast & Fabulous Crimson Crush Magenta Nail Polish 25;55172.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Fast---Fabulous-Crimson-Crush-Magenta-Nail-Polish-25_fb0425fab67430b901b80e437bb4a6b5_images.jpg;WOMEN
30935;Women;Apparel;Topwear;Kurtis;Blue;Summer;2012;Ethnic;Fabindia Women Blue Printed Kurti;30935.jpg;http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Orange-Kurta_b68a87c74068634f5bae711e3b40a127_images.jpg;WOMEN
39059;Men;Accessories;Cufflinks;Cufflinks;Blue;Summer;2012;Formal;Belmonte Men Blue Button Cover;39059.jpg;http://assets.myntassets.com/v1/images/style/properties/a9ae24b5a3a9a356e78d08974c0b52f5_images.jpg;MEN
54602;Men;Apparel;Innerwear;Briefs;Navy Blue;Summer;2016;Casual;Jockey ELANCE Men Navy Blue Briefs 1004;54602.jpg;http://assets.myntassets.com/v1/images/style/properties/2f6b0f7ecb667e0e5d9133d0cb1306ed_images.jpg;MEN
15234;Men;Footwear;Shoes;Casual Shoes;Blue;Fall;2011;Casual;ADIDAS Originals Men Ciero Low St Blue Casual Shoes;15234.jpg;http://assets.myntassets.com/v1/images/style/properties/5b37d926eacbcd2c5fb1b8455bc63f5a_images.jpg;MEN
19901;Women;Footwear;Shoes;Flats;Red;Fall;2011;Casual;Lotto Women Virtue Red Sandal;19901.jpg;http://assets.myntassets.com/v1/images/style/properties/2b1d2bec7682bbae352edaf83e2a1a39_images.jpg;WOMEN
27749;Men;Accessories;Wallets;Wallets;Black;Winter;2015;Casual;Bulchee Men Black Wallet;27749.jpg;http://assets.myntassets.com/v1/images/style/properties/Bulchee-Men-Black-Wallet0f3c4a3635d0ee42b5f07103bfa04e36_images.jpg;MEN
38179;Women;Accessories;Eyewear;Sunglasses;Brown;Winter;2016;Casual;Miami Blues Women Sunglasses;38179.jpg;http://assets.myntassets.com/v1/images/style/properties/75ba1a6012e5cd09151b193680cff52e_images.jpg;WOMEN
46776;Men;Personal Care;Fragrance;Perfume and Body Mist;White;Spring;2017;Casual;Euroluxe Men Blue Ink Perfume;46776.jpg;http://assets.myntassets.com/v1/images/style/properties/1815985d9765ddc0e21ac1d0d63e40ef_images.jpg;MEN
54410;Women;Accessories;Wallets;Wallets;Pink;Summer;2012;Casual;Baggit Women Pink Wallet;54410.jpg;http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Pink-Wallet_dd3e874b8bcf66867619297d153ee9b6_images.jpg;WOMEN
54081;Women;Apparel;Topwear;Kurtis;Red;Summer;2012;Ethnic;Mumbai Slang Women Red Kurti;54081.jpg;http://assets.myntassets.com/v1/images/style/properties/Mumbai-Slang-Women-Red-Kurta_f8a2078da13c376725352844b5e81d31_images.jpg;WOMEN
49680;Men;Accessories;Eyewear;Sunglasses;Grey;Winter;2016;Casual;United Colors of Benetton Men Sunglass;49680.jpg;http://assets.myntassets.com/v1/images/style/properties/2d698664d636611ffa2cae4545f8ae90_images.jpg;MEN
41906;Women;Personal Care;Fragrance;Fragrance Gift Set;Pink;Spring;2017;Casual;Playboy Women Play It Sexy Fragrance Gift Set;41906.jpg;http://assets.myntassets.com/v1/images/style/properties/Playboy-Play-It-Sexy-For-Women-Fragrance-Gift-Set_abb6b43802a99106625051bf92162072_images.jpg;WOMEN
28162;Men;Accessories;Eyewear;Sunglasses;Copper;Winter;2016;Casual;Ray-Ban Men Aviator Sunglasses;28162.jpg;http://assets.myntassets.com/v1/images/style/properties/13d8f5e310e177d316e5c4933e87c7a8_images.jpg;MEN
32809;Women;Footwear;Shoes;Heels;Navy Blue;Winter;2012;Casual;iPanema Women Ritmos Navy Blue Flats;32809.jpg;http://assets.myntassets.com/v1/images/style/properties/da02d634eb48be1482894e47917ce21d_images.jpg;WOMEN
43975;Women;Personal Care;Fragrance;Perfume and Body Mist;Brown;Spring;2017;Casual;DKNY Women Be Delicious Perfume;43975.jpg;http://assets.myntassets.com/v1/images/style/properties/486c801151814d8865c72f687a7bad91_images.jpg;WOMEN
51797;Women;Apparel;Loungewear and Nightwear;Nightdress;Turquoise Blue;Summer;2016;Casual;Bwitch Turquiose Blue Nightdress;51797.jpg;http://assets.myntassets.com/v1/images/style/properties/e6061e03e9c9a45c2cc883cd12400896_images.jpg;WOMEN
44582;Men;Apparel;Bottomwear;Jeans;Navy Blue;Summer;2017;Casual;Lee Men Bern Navy Blue Jeans;44582.jpg;http://assets.myntassets.com/v1/images/style/properties/56ab5348a8931ac4ba0aa1ccf8632fa2_images.jpg;MEN
49820;Women;Footwear;Flip Flops;Flip Flops;Blue;Winter;2012;Casual;iPanema Women Blue Flip Flops;49820.jpg;http://assets.myntassets.com/v1/images/style/properties/71c6d132790423677f8c4d0a5218f4ff_images.jpg;WOMEN
51363;Women;Apparel;Bottomwear;Jeans;Blue;Summer;2012;Casual;Spykar  Women Jeans;51363.jpg;http://assets.myntassets.com/v1/images/style/properties/f4ebe9c208abdf11075fe83791538491_images.jpg;WOMEN
19870;Men;Footwear;Flip Flops;Flip Flops;White;Fall;2011;Casual;ADIDAS Men Wires White Flip Flops;19870.jpg;http://assets.myntassets.com/v1/images/style/properties/312c924884287b56664fcfc2171e824c_images.jpg;MEN
58520;Women;Apparel;Dress;Dresses;Black;Fall;2012;Casual;Tonga Women Black Dress;58520.jpg;http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Black-Top_1f9016d79fa8c47555d536dd3e0fb575_images.jpg;WOMEN
12975;Men;Footwear;Shoes;Sports Shoes;Grey;Fall;2011;Sports;ADIDAS Men Allegra Grey Sports Shoes;12975.jpg;http://assets.myntassets.com/v1/images/style/properties/bd415f1e10b8caa07cb82bc3d05c0a83_images.jpg;MEN
57656;Women;Personal Care;Nails;Nail Polish;Pink;Spring;2017;Casual;Lotus Herbals Make-Up Colour Dew Candy Drop Nail Enamel 92;57656.jpg;http://assets.myntassets.com/v1/image/style/properties/57656/Lotus-Herbals-Colour-Dew-Candy-Drop-Nail-Polish-92_1_422e0df1ef20c012999646801510592e.jpg;WOMEN
10285;Men;Footwear;Shoes;Formal Shoes;Black;Fall;2012;Formal;Clarks Men Goya Rates Leather Black Formal Shoes;10285.jpg;http://assets.myntassets.com/v1/images/style/properties/529042a64528869749c663da6e714a96_images.jpg;MEN
51805;Women;Apparel;Innerwear;Bra;Pink;Summer;2016;Casual;Bwitch Light Pink Bra;51805.jpg;http://assets.myntassets.com/v1/images/style/properties/1d52084824d2d5fe5172db50db398e63_images.jpg;WOMEN
16609;Men;Apparel;Bottomwear;Trousers;Grey;Fall;2011;Formal;Genesis Men Stripes Grey Trouser;16609.jpg;http://assets.myntassets.com/v1/images/style/properties/0e9568af22b80d482611ea9e0fa3476a_images.jpg;MEN
12679;Men;Apparel;Bottomwear;Trousers;Black;Fall;2011;Casual;Probase Men Solid Black Trousers;12679.jpg;http://assets.myntassets.com/v1/images/style/properties/1f097e04e0c913f68da82cd69cf9f338_images.jpg;MEN
45960;Women;Apparel;Topwear;Tshirts;Red;Fall;2012;Casual;Tokyo Talkies Women Red T-shirt;45960.jpg;http://assets.myntassets.com/v1/images/style/properties/Tokyo-Talkies-Women-Red-T-shirt_43469a1866a7cb5d1a8b68dc95885cbb_images.jpg;WOMEN
20597;Women;Accessories;Wallets;Wallets;Beige;Winter;2015;Casual;Baggit Women Lallu Jhuti Beige Wallet;20597.jpg;http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Lallu-Jhuti-Beige-Wallet84740e3a4e8527c6475d0719d7109639_images.jpg;WOMEN
14839;Men;Accessories;Wallets;Wallets;Black;Summer;2011;Casual;United Colors of Benetton Men Solid Black Wallets;14839.jpg;http://assets.myntassets.com/v1/images/style/properties/df4fa72794eab93c17afff5988ec3aaf_images.jpg;MEN
57039;Women;Apparel;Dress;Dresses;Black;Summer;2012;Casual;Elle Women Black Dress;57039.jpg;http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Black-Dress_99c868929c321637e5fd3a7994ee5b1f_images.jpg;WOMEN
51471;Men;Apparel;Bottomwear;Jeans;Black;Summer;2012;Casual;Denizen Men Black Jeans;51471.jpg;http://assets.myntassets.com/v1/images/style/properties/6167df36d7973067dab519179e323865_images.jpg;MEN
17208;Men;Accessories;Eyewear;Sunglasses;Grey;Winter;2016;Casual;United Colors of Benetton Men Funky Eyewear Blue Sunglasses;17208.jpg;http://assets.myntassets.com/v1/images/style/properties/7b857514c2bc514f6a755b859675a1eb_images.jpg;MEN
36279;Women;Apparel;Loungewear and Nightwear;Night suits;Pink;Summer;2017;Casual;SDL by Sweet Dreams Women Pink Night suits;36279.jpg;http://assets.myntassets.com/v1/images/style/properties/3a23bf50d380c6fcd6b767ff37aa657d_images.jpg;WOMEN
2117;Men;Apparel;Bottomwear;Shorts;Grey;Fall;2010;Sports;ADIDAS Men Grey  Capris;2117.jpg;http://assets.myntassets.com/v1/images/style/properties/f954624a31586477d07be0b1236ab56a_images.jpg;MEN
51881;Women;Accessories;Wallets;Wallets;Grey;Summer;2016;Casual;Nyk Women Grey Wallet;51881.jpg;http://assets.myntassets.com/v1/images/style/properties/a03db6f23b64c03b787bc49478283c55_images.jpg;WOMEN
24090;Men;Apparel;Topwear;Sweatshirts;Red;Fall;2011;Casual;Manchester United Men Red Sweatshirt;24090.jpg;http://assets.myntassets.com/v1/images/style/properties/5f839c6ddca34d8c417e1833e7fc0839_images.jpg;MEN
43515;Women;Apparel;Dress;Dresses;Blue;Summer;2012;Casual;French Connection Women Blue Dress;43515.jpg;http://assets.myntassets.com/v1/images/style/properties/34de79e29101647e67aeb0b53a98fa1d_images.jpg;WOMEN
34310;Women;Accessories;Stoles;Stoles;Black;Summer;2012;Ethnic;Fabindia Women Black Silk & Wool Stole;34310.jpg;http://assets.myntassets.com/v1/images/style/properties/13004c155ff9921b5487e72568018abd_images.jpg;WOMEN
40371;Women;Apparel;Bottomwear;Jeans;Navy Blue;Summer;2012;Casual;Tokyo Talkies Women Navy Slim Fit Jeans;40371.jpg;http://assets.myntassets.com/v1/images/style/properties/a6ea6713bae041ef4f62d3612586d1ef_images.jpg;WOMEN
28882;Women;Apparel;Innerwear;Briefs;Skin;Summer;2014;Casual;Enamor Women Beige Mid-Rise Bikini Brief;28882.jpg;http://assets.myntassets.com/v1/images/style/properties/2b10b8eed0431eefad996aac355ae5aa_images.jpg;WOMEN
20065;Women;Accessories;Belts;Belts;Black;Fall;2011;Casual;United Colors of Benetton Women Solid Black Belt;20065.jpg;http://assets.myntassets.com/v1/images/style/properties/fc39d3373c6a8d5dfe5e0d8ac58ca91c_images.jpg;WOMEN
42035;Women;Footwear;Shoes;Casual Shoes;White;Summer;2012;Casual;Nike Women White Double Team Lite Casual Shoes;42035.jpg;http://assets.myntassets.com/v1/images/style/properties/b4b20e7d74cc30023e5ec0323cec0981_images.jpg;WOMEN
41523;Men;Accessories;Socks;Socks;White;Summer;2016;Casual;Basics Men Set of 3 Socks;41523.jpg;http://assets.myntassets.com/v1/images/style/properties/f161ae6ff3a6d91a22700d24aa0836e8_images.jpg;MEN
25528;Women;Apparel;Topwear;Shirts;Navy Blue;Summer;2012;Casual;Wrangler Women Salena Navy Blue Check Shirt;25528.jpg;http://assets.myntassets.com/v1/images/style/properties/2c243f70519d020e2cd384daaa3859aa_images.jpg;WOMEN
47220;Men;Footwear;Shoes;Formal Shoes;Brown;Summer;2012;Formal;Franco Leone Men Brown Formal Shoes;47220.jpg;http://assets.myntassets.com/v1/images/style/properties/d27f23b3f3923cea6e6e734bb38ec9a5_images.jpg;MEN
4565;Women;Footwear;Shoes;Sports Shoes;Purple;Summer;2011;Sports;Nike Women Air Mir Ma Purple Blue Shoe;4565.jpg;http://assets.myntassets.com/v1/images/style/properties/483e727847597a990d48d387f2b5bcce_images.jpg;WOMEN
55005;Women;Personal Care;Lips;Lip Gloss;White;Spring;2017;Casual;Lakme Sheer Satin Lip Gloss 61;55005.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Sheer-Satin-Lip-Gloss-61_c211e706b619db6eaca81f47b8ac2e93_images.jpg;WOMEN
27944;Men;Apparel;Innerwear;Briefs;Grey;Summer;2016;Casual;Jockey Men Comfort Stretch Grey Bikini Brief;27944.jpg;http://assets.myntassets.com/v1/images/style/properties/d1b8bc69de1a560c7c0ff3206503fe0c_images.jpg;MEN
47321;Women;Accessories;Bags;Mobile Pouch;Brown;Summer;2012;Casual;Baggit Women Brown Aandhi Parina Crush Mobile Pouch;47321.jpg;http://assets.myntassets.com/v1/images/style/properties/b010df80d12dfb0a5bedf369e883d52e_images.jpg;WOMEN
18221;Men;Accessories;Socks;Socks;Black;Fall;2011;Casual;Manchester United Men Stripes Black Socks;18221.jpg;http://assets.myntassets.com/v1/images/style/properties/145ded55cbe60d07ec2784ae98e7506f_images.jpg;MEN
46635;Women;Personal Care;Fragrance;Deodorant;Grey;Spring;2017;Casual;Rasasi Women Emotion Deo;46635.jpg;http://assets.myntassets.com/v1/images/style/properties/3d97299a16765e06cea3e44d18689982_images.jpg;WOMEN
13998;Men;Apparel;Topwear;Sweatshirts;White;Fall;2011;Sports;Nike Men Printed White Sweatshirts;13998.jpg;http://assets.myntassets.com/v1/images/style/properties/9211d4674ec2de7a18b28be501914929_images.jpg;MEN
16100;Women;Accessories;Eyewear;Sunglasses;Maroon;Winter;2016;Casual;M tv Women My Fab Eyewear Maroon Sunglasses;16100.jpg;http://assets.myntassets.com/v1/images/style/properties/efee3f96d151a0cbd994363dee77b83e_images.jpg;WOMEN
55124;Women;Personal Care;Nails;Nail Polish;Peach;Spring;2017;Casual;Lakme Truewear Color Crush Nail Polish 16;55124.jpg;http://assets.myntassets.com/v1/images/style/properties/Lakme-Truewear-Color-Crush-Nail-Polish-16_8ac49bdbb85cde418255546f8fc3fa17_images.jpg;WOMEN
50613;Men;Apparel;Innerwear;Briefs;Charcoal;Summer;2016;Casual;Chromozome Men Charcoal Melange Briefs;50613.jpg;http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Charcoal-Melange-Briefs_17b878d0dfe263b9fe52c2a847f03586_images.jpg;MEN
55463;Women;Personal Care;Lips;Lipstick;Maroon;Spring;2017;Casual;Revlon Super Lusterous Perfectly Plum Lipstick 325;55463.jpg;http://assets.myntassets.com/v1/images/style/properties/Revlon-Super-Lusterous-Perfectly-Plum-Lipstick-325_2134745f51796904026ccbcb0cc9bfde_images.jpg;WOMEN
2255;Men;Apparel;Bottomwear;Track Pants;Brown;Fall;2010;Sports;ADIDAS Men Brown Track Pant;2255.jpg;http://assets.myntassets.com/v1/images/style/properties/858b2133d3bff26a32ea081e8928a73a_images.jpg;MEN
59466;Women;Accessories;Jewellery;Ring;Silver;Summer;2015;Casual;Lucera Silver Ring;59466.jpg;http://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Ring_827931c1a79c368583b67fe89e462e7a_images.jpg;WOMEN
28356;Men;Accessories;Eyewear;Sunglasses;Steel;Winter;2016;Casual;Idee Men Steel Sunglasses;28356.jpg;http://assets.myntassets.com/v1/images/style/properties/9f8af6bcd1bc3116ba4a6bdf1cbf9135_images.jpg;MEN
4284;Men;Footwear;Shoes;Formal Shoes;Black;Summer;2011;Formal;Rockport Men Arratoon Black Shoe;4284.jpg;http://assets.myntassets.com/v1/images/style/properties/e48d6770ce64237c6373ce4549223578_images.jpg;MEN
3910;Women;Apparel;Bottomwear;Capris;Green;Summer;2011;Casual;Urban Yoga Women Yoga Green Capri;3910.jpg;http://assets.myntassets.com/v1/images/style/properties/d5540111ac190d7ae6b8537fa975526b_images.jpg;WOMEN
27955;Men;Apparel;Innerwear;Briefs;Green;Summer;2016;Casual;Jockey Sport Performance  Men Green Brief SP02;27955.jpg;http://assets.myntassets.com/v1/images/style/properties/34aebaa0e851a5fc4a3ad7e9613825d4_images.jpg;MEN
17962;Men;Footwear;Sandal;Sandals;Black;Fall;2011;Casual;Puma Men Tango Black Slipper;17962.jpg;http://assets.myntassets.com/v1/images/style/properties/2ac5b7d4828ab075a39fc25081605316_images.jpg;MEN
48721;Women;Accessories;Jewellery;Earrings;Silver;Summer;2013;Casual;Lucera Women Silver Earrings;48721.jpg;http://assets.myntassets.com/v1/images/style/properties/cd9f2a476f1a9127130699a37e340c01_images.jpg;WOMEN
15349;Men;Free Items;Free Gifts;Free Gifts;Blue;Winter;2012;Sports;Nike Men Blue Team India Cricket Jersey;15349.jpg;http://assets.myntassets.com/assets/images/15349/2018/10/29/8b9efbe9-c217-4674-af85-3c1b61a59c841540803068958-Nike-Men-Blue-Team-India-Cricket-Jersey-7111540803067242-1.jpg;MEN
48160;Women;Accessories;Wallets;Wallets;Yellow;Winter;2016;Casual;Fossil Women Yellow Wallet;48160.jpg;http://assets.myntassets.com/v1/images/style/properties/312cd4191294350e1d835825768e3c78_images.jpg;WOMEN
56542;Women;Personal Care;Eyes;Mascara;Black;Spring;2017;;Streetwear Wonder Lash Mascara;56542.jpg;http://assets.myntassets.com/v1/images/style/properties/Streetwear-Wonder-Lash-Mascara_451cef8b43007186eb05409f73f95e9d_images.jpg;WOMEN
30746;Men;Apparel;Topwear;Kurtas;Maroon;Summer;2012;Ethnic;Fabindia Men Printed Maroon Kurta;30746.jpg;http://assets.myntassets.com/v1/images/style/properties/133a6d2059a83636fb04f41b840b6356_images.jpg;MEN
22912;Women;Footwear;Shoes;Casual Shoes;Black;Fall;2011;Casual;Puma Women Future Cat Remix Black Shoes;22912.jpg;http://assets.myntassets.com/v1/images/style/properties/2ca51fd6e218ca84984daf0e751b6bff_images.jpg;WOMEN
53732;Women;Footwear;Shoes;Casual Shoes;Green;Winter;2014;Casual;Puma Women Green Supersuede Eco Casual Shoes;53732.jpg;http://assets.myntassets.com/v1/image/style/properties/53732/Puma-Women-Casual-Shoes_1_e7954babd7649c82849cb85ccd2b1477.jpg;WOMEN
54874;Women;Accessories;Jewellery;Necklace and Chains;Gold;Fall;2012;Casual;Ivory Tag Women Cluttered Aqua Cream and Green Necklace;54874.jpg;http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Cluttered-Aqua-Cream-and-Green-Necklace_e4df35dbdc25879c25b79fb83cd6f39f_images.jpg;WOMEN
18688;Women;Apparel;Innerwear;Briefs;Brown;Winter;2015;Casual;Hanes Women Pack of Three 100% Cotton Plain Hipsters;18688.jpg;http://assets.myntassets.com/v1/images/style/properties/Hanes-Women-Pack-of-Three-100-Cotton-Plain-Hipsters_7a78aa9925e5a591501f5bbb91e00324_images.jpg;WOMEN
51365;Women;Apparel;Bottomwear;Jeans;Blue;Summer;2012;Casual;Spykar  Women Blue Jeans;51365.jpg;http://assets.myntassets.com/v1/images/style/properties/bad4db201a52611b2f24323ea753a727_images.jpg;WOMEN
27609;Men;Apparel;Bottomwear;Trousers;Black;Summer;2012;Casual;Scullers Men Black Trousers;27609.jpg;http://assets.myntassets.com/v1/images/style/properties/25129ed3d2bb9d6a74e9346dd9840d72_images.jpg;MEN
23544;Men;Personal Care;Fragrance;Deodorant;Black;Spring;2017;Casual;Police Men Original Deo;23544.jpg;http://assets.myntassets.com/v1/images/style/properties/9e1caf565e8790875782a09dc3f44b28_images.jpg;MEN
37447;Men;Accessories;Belts;Belts;Black;Summer;2012;Casual;Turtle Men Black Belt;37447.jpg;http://assets.myntassets.com/v1/images/style/properties/a9476cf07b789f5455b8a3e2a3ea9b5c_images.jpg;MEN
36025;Men;Accessories;Belts;Belts;Black;Summer;2015;Casual;OTLS Men Brown & Black Reversible Leather Belt;36025.jpg;http://assets.myntassets.com/v1/images/style/properties/cc4393c4371c331be2ff6fe2d1c01e68_images.jpg;MEN
57744;Women;Personal Care;Makeup;Foundation and Primer;Skin;Spring;2017;Casual;Lotus Herbals Pure Radiance Fresh Ivory Daily Foundation 350;57744.jpg;http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Pure-Radiance-Fresh-Ivory-Daily-Foundation-350_2fa528b2a2ab590adb69666815209b64_images.jpg;WOMEN
56156;Women;Personal Care;Eyes;Kajal and Eyeliner;Blue;Spring;2017;Casual;Colorbar I-Glide Flirty Turq Eye Pencil 07;56156.jpg;http://assets.myntassets.com/assets/images/56156/2019/1/11/74db1eda-b58b-47eb-a8ef-ac72e5d2d7971547198481938-Colorbar-I-Glide-Flirty-Turq-Eye-Pencil-07-9751547198481867-1.jpg;WOMEN
47585;Women;Footwear;Shoes;Flats;Brown;Winter;2012;Ethnic;Portia Women Maroon Flats;47585.jpg;http://assets.myntassets.com/v1/images/style/properties/7b9431953ce0504e498d5a0103aceb71_images.jpg;WOMEN
7493;Women;Apparel;Bottomwear;Capris;Purple;Summer;2011;Sports;Nike Women Squad Purple Capri;7493.jpg;http://assets.myntassets.com/v1/images/style/properties/aeb2f299f6d19d96d5c1bc0b84342b7e_images.jpg;WOMEN
25484;Women;Footwear;Flip Flops;Flip Flops;Turquoise Blue;Summer;2012;Casual;Nike Women Solarsoft Thong Turquoise Blue Flip Flops;25484.jpg;http://assets.myntassets.com/v1/images/style/properties/761079fe4f03639598f67d56f5851f16_images.jpg;WOMEN
